run_id,model_id,fraction_code,seed,domain,class_index,class_name,positive_count,negative_count,average_precision,recall_at_0_5,recall_at_source_v_threshold,f1_at_0_5,f1_at_source_v_threshold,ece_15bin,in_c_source
week5-m3-f01-seed29,M3,01,29,I,9,Inland wetlands,273,2727,0.10595115914840585,0.003663003663003663,0.01098901098901099,0.006644518272425249,0.018867924528301886,0.09291067966221167,True
week5-m3-f01-seed29,M3,01,29,I,10,"Land principally occupied by agriculture, with significant areas of natural vegetation",694,2306,0.3420831923666465,0.776657060518732,0.7953890489913544,0.47115384615384615,0.4752475247524752,0.3220188828425292,True
week5-m3-f01-seed29,M3,01,29,I,11,Marine waters,617,2383,0.9723362016762527,0.9578606158833063,0.9594813614262561,0.862144420131291,0.8579710144927536,0.056547863879512286,True
week5-m3-f01-seed29,M3,01,29,I,12,Mixed forest,812,2188,0.3805762147215837,0.729064039408867,0.7401477832512315,0.4987363100252738,0.5,0.3197527701716212,True
week5-m3-f01-seed29,M3,01,29,I,13,"Moors, heathland and sclerophyllous vegetation",107,2893,0.05643428347470268,0.018691588785046728,0.028037383177570093,0.024691358024691357,0.0335195530726257,0.044591342877810906,True
week5-m3-f01-seed29,M3,01,29,I,14,Natural grassland and sparsely vegetated areas,70,2930,0.025667291669931848,0.12857142857142856,0.12857142857142856,0.029459901800327332,0.028938906752411574,0.18430380405637817,True
week5-m3-f01-seed29,M3,01,29,I,15,Pastures,1100,1900,0.4823922520257771,0.5418181818181819,0.6081818181818182,0.5004198152812762,0.5401695599515542,0.2887318529369341,True
week5-m3-f01-seed29,M3,01,29,I,16,Permanent crops,151,2849,0.050183581911115945,0.0,0.0,0.0,0.0,0.04051432411223706,True
week5-m3-f01-seed29,M3,01,29,I,17,"Transitional woodland, shrub",326,2674,0.13098806717595976,0.450920245398773,0.4938650306748466,0.1925343811394892,0.19888820259419396,0.31252303783200003,True
week5-m3-f01-seed29,M3,01,29,I,18,Urban fabric,613,2387,0.27087456855044667,0.47145187601957583,0.4893964110929853,0.3299086757990868,0.33444816053511706,0.28310345743539844,True
week5-m3-f01-seed29,M3,01,29,Finland,0,Agro-forestry areas,0,4000,,,,,,0.0003819981603288034,False
week5-m3-f01-seed29,M3,01,29,Finland,1,Arable land,457,3543,0.2297256475715733,0.8008752735229759,0.8468271334792122,0.30260438197602313,0.30258014073494915,0.4156879745235035,True
week5-m3-f01-seed29,M3,01,29,Finland,2,"Beaches, dunes, sands",1,3999,0.0015290519877675841,0.0,0.0,0.0,0.0,0.0470991717289719,False
week5-m3-f01-seed29,M3,01,29,Finland,3,Broad-leaved forest,229,3771,0.05977398723407454,0.5283842794759825,0.5545851528384279,0.11065386374028349,0.1086398631308811,0.43643598284971186,True
week5-m3-f01-seed29,M3,01,29,Finland,4,Coastal wetlands,10,3990,0.022547786782459493,0.0,0.0,0.0,0.0,0.002250464429758846,False
week5-m3-f01-seed29,M3,01,29,Finland,5,Complex cultivation patterns,21,3979,0.0036458841493093625,0.047619047619047616,0.14285714285714285,0.0007499062617172854,0.002228826151560178,0.622900193927816,True
week5-m3-f01-seed29,M3,01,29,Finland,6,Coniferous forest,2776,1224,0.8851551212129607,0.5259365994236311,0.5360230547550432,0.6689576174112256,0.6749829893399864,0.31191002924946815,True
week5-m3-f01-seed29,M3,01,29,Finland,7,Industrial or commercial units,32,3968,0.03995456247805967,0.25,0.3125,0.09142857142857143,0.10256410256410256,0.04072327758842692,True
week5-m3-f01-seed29,M3,01,29,Finland,8,Inland waters,985,3015,0.49739451494113107,0.516751269035533,0.5329949238578681,0.4403114186851211,0.4437869822485207,0.24032024031614174,True
week5-m3-f01-seed29,M3,01,29,Finland,9,Inland wetlands,530,3470,0.10069607856220174,0.009433962264150943,0.020754716981132074,0.01631321370309951,0.03333333333333333,0.16623958642339223,True
week5-m3-f01-seed29,M3,01,29,Finland,10,"Land principally occupied by agriculture, with significant areas of natural vegetation",588,3412,0.19970919893679254,0.7551020408163265,0.7772108843537415,0.336109008327025,0.3292507204610951,0.40461913334035304,True
week5-m3-f01-seed29,M3,01,29,Finland,11,Marine waters,892,3108,0.6120872352510285,0.3721973094170404,0.3755605381165919,0.48859455481972036,0.48691860465116277,0.1543788894130691,True
week5-m3-f01-seed29,M3,01,29,Finland,12,Mixed forest,2082,1918,0.5743823504410661,0.6479346781940442,0.6580211335254563,0.5836037205277959,0.5877305877305877,0.352282039275188,True
week5-m3-f01-seed29,M3,01,29,Finland,13,"Moors, heathland and sclerophyllous vegetation",26,3974,0.006247531835864594,0.0,0.0,0.0,0.0,0.03720985919894841,True
week5-m3-f01-seed29,M3,01,29,Finland,14,Natural grassland and sparsely vegetated areas,2,3998,0.001446334738046928,0.0,0.0,0.0,0.0,0.15966769019688865,True
week5-m3-f01-seed29,M3,01,29,Finland,15,Pastures,3,3997,0.0014455717791723869,1.0,1.0,0.002430133657351154,0.0023612750885478157,0.5804305920874264,True
week5-m3-f01-seed29,M3,01,29,Finland,16,Permanent crops,1,3999,0.00048192771084337347,0.0,0.0,0.0,0.0,0.010928251225417367,True
week5-m3-f01-seed29,M3,01,29,Finland,17,"Transitional woodland, shrub",1574,2426,0.36058155968161604,0.34498094027954257,0.3710292249047014,0.33129957291031115,0.3479296991361335,0.3740413660527971,True
week5-m3-f01-seed29,M3,01,29,Finland,18,Urban fabric,116,3884,0.04913291376378579,0.6293103448275862,0.6810344827586207,0.09096573208722741,0.09202096680256261,0.3568698504755812,True
week5-m3-f01-seed29,M3,01,29,Portugal,0,Agro-forestry areas,1408,2592,0.26981457572475037,0.0,0.0,0.0,0.0,0.3518089817892564,False
week5-m3-f01-seed29,M3,01,29,Portugal,1,Arable land,1646,2354,0.4572698331019438,0.8523693803159174,0.8742405832320778,0.596767333049766,0.6027225130890053,0.3558048421840313,True
week5-m3-f01-seed29,M3,01,29,Portugal,2,"Beaches, dunes, sands",46,3954,0.04972731735669138,0.043478260869565216,0.043478260869565216,0.07142857142857142,0.06896551724137931,0.021954446796592867,False
week5-m3-f01-seed29,M3,01,29,Portugal,3,Broad-leaved forest,1588,2412,0.46528925937225474,0.9439546599496221,0.947103274559194,0.6052897233999596,0.6037735849056604,0.4257052832581244,True
week5-m3-f01-seed29,M3,01,29,Portugal,4,Coastal wetlands,45,3955,0.017215872538629953,0.0,0.0,0.0,0.0,0.011095395868770704,False
week5-m3-f01-seed29,M3,01,29,Portugal,5,Complex cultivation patterns,816,3184,0.22422819804361252,0.36519607843137253,0.38848039215686275,0.27251943301326015,0.27917217084984586,0.3038298657525808,True
week5-m3-f01-seed29,M3,01,29,Portugal,6,Coniferous forest,385,3615,0.11223618058218036,0.3064935064935065,0.34545454545454546,0.17404129793510326,0.1802168021680217,0.2323889228964119,True
week5-m3-f01-seed29,M3,01,29,Portugal,7,Industrial or commercial units,95,3905,0.024030604208083877,0.021052631578947368,0.021052631578947368,0.016597510373443983,0.01532567049808429,0.06332443314074554,True
week5-m3-f01-seed29,M3,01,29,Portugal,8,Inland waters,206,3794,0.0766239409128162,0.0970873786407767,0.11165048543689321,0.1038961038961039,0.11442786069651742,0.076561601295862,True
week5-m3-f01-seed29,M3,01,29,Portugal,9,Inland wetlands,4,3996,0.002371543367411615,0.0,0.0,0.0,0.0,0.041371334179576245,True
week5-m3-f01-seed29,M3,01,29,Portugal,10,"Land principally occupied by agriculture, with significant areas of natural vegetation",763,3237,0.21887913990639749,0.5766710353866317,0.6107470511140236,0.3215199123127512,0.32071576049552647,0.36372995937907926,True
week5-m3-f01-seed29,M3,01,29,Portugal,11,Marine waters,498,3502,0.8739340450629463,0.6726907630522089,0.6726907630522089,0.7427937915742794,0.7427937915742794,0.04923527046647563,True
week5-m3-f01-seed29,M3,01,29,Portugal,12,Mixed forest,587,3413,0.24265965559123248,0.3696763202725724,0.3798977853492334,0.27945911139729557,0.275990099009901,0.20786639816752384,True
week5-m3-f01-seed29,M3,01,29,Portugal,13,"Moors, heathland and sclerophyllous vegetation",507,3493,0.12826152578145847,0.0611439842209073,0.08086785009861933,0.06858407079646017,0.08216432865731463,0.17250908606497214,True
week5-m3-f01-seed29,M3,01,29,Portugal,14,Natural grassland and sparsely vegetated areas,50,3950,0.01491522784130366,0.68,0.7,0.02788027880278803,0.028203062046736505,0.5813049205216064,True
week5-m3-f01-seed29,M3,01,29,Portugal,15,Pastures,579,3421,0.16877934575900896,0.35578583765112265,0.3609671848013817,0.21325051759834368,0.21153846153846154,0.3250819071527783,True
week5-m3-f01-seed29,M3,01,29,Portugal,16,Permanent crops,963,3037,0.2468919840394406,0.0,0.0,0.0,0.0,0.2351894320598072,True
week5-m3-f01-seed29,M3,01,29,Portugal,17,"Transitional woodland, shrub",1752,2248,0.46580671181742495,0.3675799086757991,0.4121004566210046,0.41968067774519385,0.4490049751243781,0.23840426840551748,True
week5-m3-f01-seed29,M3,01,29,Portugal,18,Urban fabric,325,3675,0.06750529158467573,0.08,0.10153846153846154,0.06435643564356436,0.07764705882352942,0.17055936679521247,True
week5-m3-f10-seed29,M3,10,29,I,0,Agro-forestry areas,0,3000,,,,,,0.00010060217807108836,False
week5-m3-f10-seed29,M3,10,29,I,1,Arable land,1036,1964,0.8230673761747642,0.9034749034749034,0.9034749034749034,0.6666666666666666,0.6666666666666666,0.24405630638681788,True
week5-m3-f10-seed29,M3,10,29,I,2,"Beaches, dunes, sands",24,2976,0.02714996288155433,0.0,0.0,0.0,0.0,0.005198900111124491,False
week5-m3-f10-seed29,M3,10,29,I,3,Broad-leaved forest,718,2282,0.5604999030765085,0.6796657381615598,0.6796657381615598,0.5386313465783664,0.5386313465783664,0.15705303936434806,True
week5-m3-f10-seed29,M3,10,29,I,4,Coastal wetlands,1,2999,0.0007446016381236039,0.0,0.0,0.0,0.0,2.8825008974527728e-05,False
week5-m3-f10-seed29,M3,10,29,I,5,Complex cultivation patterns,665,2335,0.47205566779824254,0.5744360902255639,0.5744360902255639,0.4829329962073325,0.4829329962073325,0.13647084483513466,True
week5-m3-f10-seed29,M3,10,29,I,6,Coniferous forest,580,2420,0.7459135354131289,0.7293103448275862,0.7293103448275862,0.6206896551724138,0.6206896551724138,0.1316998561879392,True
week5-m3-f10-seed29,M3,10,29,I,7,Industrial or commercial units,87,2913,0.2772901925902959,0.13793103448275862,0.13793103448275862,0.22641509433962265,0.22641509433962265,0.01590120599829987,True
week5-m3-f10-seed29,M3,10,29,I,8,Inland waters,208,2792,0.2803199893341922,0.2548076923076923,0.2548076923076923,0.30547550432276654,0.30547550432276654,0.041218832798352915,True
week5-m3-f10-seed29,M3,10,29,I,9,Inland wetlands,273,2727,0.09711128442882849,0.003663003663003663,0.003663003663003663,0.006711409395973154,0.006711409395973154,0.0761275555889181,True
week5-m3-f10-seed29,M3,10,29,I,10,"Land principally occupied by agriculture, with significant areas of natural vegetation",694,2306,0.35312186794079,0.4092219020172911,0.4092219020172911,0.3835246455097907,0.3835246455097907,0.14841962807037448,True
week5-m3-f10-seed29,M3,10,29,I,11,Marine waters,617,2383,0.9570683756625786,0.9092382495948136,0.9092382495948136,0.9381270903010034,0.9381270903010034,0.020469768600941938,True
week5-m3-f10-seed29,M3,10,29,I,12,Mixed forest,812,2188,0.6001068628547861,0.6982758620689655,0.6982758620689655,0.5575221238938053,0.5575221238938053,0.14378095360583182,True
week5-m3-f10-seed29,M3,10,29,I,13,"Moors, heathland and sclerophyllous vegetation",107,2893,0.057554478923129676,0.0,0.0,0.0,0.0,0.05726856386985265,True
week5-m3-f10-seed29,M3,10,29,I,14,Natural grassland and sparsely vegetated areas,70,2930,0.054374810833702256,0.21428571428571427,0.21428571428571427,0.0911854103343465,0.0911854103343465,0.10819307523280326,True
week5-m3-f10-seed29,M3,10,29,I,15,Pastures,1100,1900,0.7486342264772937,0.8172727272727273,0.8172727272727273,0.7089905362776026,0.7089905362776026,0.11945537143827731,True
week5-m3-f10-seed29,M3,10,29,I,16,Permanent crops,151,2849,0.07428034381660657,0.0,0.0,0.0,0.0,0.04339774890018742,True
week5-m3-f10-seed29,M3,10,29,I,17,"Transitional woodland, shrub",326,2674,0.15922601454699148,0.25153374233128833,0.25153374233128833,0.2019704433497537,0.2019704433497537,0.14205563341235805,True
week5-m3-f10-seed29,M3,10,29,I,18,Urban fabric,613,2387,0.6460209492418618,0.5840130505709625,0.5840130505709625,0.6011754827875735,0.6011754827875735,0.061031515328602313,True
week5-m3-f10-seed29,M3,10,29,Finland,0,Agro-forestry areas,0,4000,,,,,,8.895787023005189e-05,False
week5-m3-f10-seed29,M3,10,29,Finland,1,Arable land,457,3543,0.48404399038356494,0.7024070021881839,0.7024070021881839,0.4120667522464698,0.4120667522464698,0.2013458352822091,True
week5-m3-f10-seed29,M3,10,29,Finland,2,"Beaches, dunes, sands",1,3999,0.003236245954692557,0.0,0.0,0.0,0.0,0.007253086356802181,False
week5-m3-f10-seed29,M3,10,29,Finland,3,Broad-leaved forest,229,3771,0.06617207283586785,0.7030567685589519,0.7030567685589519,0.1301010101010101,0.1301010101010101,0.48239704756202206,True
week5-m3-f10-seed29,M3,10,29,Finland,4,Coastal wetlands,10,3990,0.005449508845345228,0.0,0.0,0.0,0.0,0.00227093714506931,False
week5-m3-f10-seed29,M3,10,29,Finland,5,Complex cultivation patterns,21,3979,0.007018597461728442,0.14285714285714285,0.14285714285714285,0.011090573012939002,0.011090573012939002,0.20499310413256092,True
week5-m3-f10-seed29,M3,10,29,Finland,6,Coniferous forest,2776,1224,0.9051554334299222,0.5198126801152738,0.5198126801152738,0.6620784583620096,0.6620784583620096,0.3157481258814475,True
week5-m3-f10-seed29,M3,10,29,Finland,7,Industrial or commercial units,32,3968,0.10998611709131416,0.125,0.125,0.11267605633802817,0.11267605633802817,0.01439363671186057,True
week5-m3-f10-seed29,M3,10,29,Finland,8,Inland waters,985,3015,0.48284476489991285,0.10761421319796954,0.10761421319796954,0.18996415770609318,0.18996415770609318,0.2003240791999299,True
week5-m3-f10-seed29,M3,10,29,Finland,9,Inland wetlands,530,3470,0.20077997322186372,0.009433962264150943,0.009433962264150943,0.01845018450184502,0.01845018450184502,0.10048702498374858,True
week5-m3-f10-seed29,M3,10,29,Finland,10,"Land principally occupied by agriculture, with significant areas of natural vegetation",588,3412,0.2197631143503375,0.32482993197278914,0.32482993197278914,0.26788218793828894,0.26788218793828894,0.15069935585124578,True
week5-m3-f10-seed29,M3,10,29,Finland,11,Marine waters,892,3108,0.8750061453492977,0.8318385650224215,0.8318385650224215,0.8217054263565892,0.8217054263565892,0.052795217333278785,True
week5-m3-f10-seed29,M3,10,29,Finland,12,Mixed forest,2082,1918,0.6360236526454935,0.5778097982708934,0.5778097982708934,0.6148734985944289,0.6148734985944289,0.25734485763392195,True
week5-m3-f10-seed29,M3,10,29,Finland,13,"Moors, heathland and sclerophyllous vegetation",26,3974,0.0050987829046579575,0.0,0.0,0.0,0.0,0.02562274881601022,True
week5-m3-f10-seed29,M3,10,29,Finland,14,Natural grassland and sparsely vegetated areas,2,3998,0.0011217634937950454,0.0,0.0,0.0,0.0,0.15278213041618216,True
week5-m3-f10-seed29,M3,10,29,Finland,15,Pastures,3,3997,0.0020717068122248793,0.3333333333333333,0.3333333333333333,0.002178649237472767,0.002178649237472767,0.29946046390185604,True
week5-m3-f10-seed29,M3,10,29,Finland,16,Permanent crops,1,3999,0.029411764705882353,0.0,0.0,0.0,0.0,0.00924287592545154,True
week5-m3-f10-seed29,M3,10,29,Finland,17,"Transitional woodland, shrub",1574,2426,0.5068852164348226,0.39644218551461247,0.39644218551461247,0.4516829533116178,0.4516829533116178,0.1975080365440863,True
week5-m3-f10-seed29,M3,10,29,Finland,18,Urban fabric,116,3884,0.24751573099226062,0.45689655172413796,0.45689655172413796,0.30113636363636365,0.30113636363636365,0.06468486490084804,True
week5-m3-f10-seed29,M3,10,29,Portugal,0,Agro-forestry areas,1408,2592,0.33470384849486795,0.0,0.0,0.0,0.0,0.35193147720164397,False
week5-m3-f10-seed29,M3,10,29,Portugal,1,Arable land,1646,2354,0.6004349337636808,0.7484811664641555,0.7484811664641555,0.6308243727598566,0.6308243727598566,0.24786239212286268,True
week5-m3-f10-seed29,M3,10,29,Portugal,2,"Beaches, dunes, sands",46,3954,0.04625942928667367,0.0,0.0,0.0,0.0,0.008748209461858045,False
week5-m3-f10-seed29,M3,10,29,Portugal,3,Broad-leaved forest,1588,2412,0.5275354153038586,0.698992443324937,0.698992443324937,0.5742369374030005,0.5742369374030005,0.22828826087038803,True
week5-m3-f10-seed29,M3,10,29,Portugal,4,Coastal wetlands,45,3955,0.0603285467204492,0.0,0.0,0.0,0.0,0.01106794560280612,False
week5-m3-f10-seed29,M3,10,29,Portugal,5,Complex cultivation patterns,816,3184,0.2504886451782483,0.36887254901960786,0.36887254901960786,0.2853080568720379,0.2853080568720379,0.21629128342729198,True
week5-m3-f10-seed29,M3,10,29,Portugal,6,Coniferous forest,385,3615,0.13530461174897687,0.33246753246753247,0.33246753246753247,0.20745542949756887,0.20745542949756887,0.2080131024675811,True
week5-m3-f10-seed29,M3,10,29,Portugal,7,Industrial or commercial units,95,3905,0.09749575224259098,0.042105263157894736,0.042105263157894736,0.07692307692307693,0.07692307692307693,0.017728357746264824,True
week5-m3-f10-seed29,M3,10,29,Portugal,8,Inland waters,206,3794,0.1711287393237173,0.10194174757281553,0.10194174757281553,0.1728395061728395,0.1728395061728395,0.037505781864921824,True
week5-m3-f10-seed29,M3,10,29,Portugal,9,Inland wetlands,4,3996,0.006336317480407008,0.0,0.0,0.0,0.0,0.012930346278015476,True
week5-m3-f10-seed29,M3,10,29,Portugal,10,"Land principally occupied by agriculture, with significant areas of natural vegetation",763,3237,0.20345097253008132,0.4272608125819135,0.4272608125819135,0.28274067649609713,0.28274067649609713,0.27257906788693875,True
week5-m3-f10-seed29,M3,10,29,Portugal,11,Marine waters,498,3502,0.9574242394306784,0.8795180722891566,0.8795180722891566,0.9309245483528161,0.9309245483528161,0.017182406101527922,True
week5-m3-f10-seed29,M3,10,29,Portugal,12,Mixed forest,587,3413,0.18375698963713216,0.29131175468483816,0.29131175468483816,0.24324324324324326,0.24324324324324326,0.17569819632680725,True
week5-m3-f10-seed29,M3,10,29,Portugal,13,"Moors, heathland and sclerophyllous vegetation",507,3493,0.15424888799904282,0.1203155818540434,0.1203155818540434,0.14878048780487804,0.14878048780487804,0.12902949497674376,True
week5-m3-f10-seed29,M3,10,29,Portugal,14,Natural grassland and sparsely vegetated areas,50,3950,0.013384165788669506,0.28,0.28,0.02142310635042081,0.02142310635042081,0.31299011695898327,True
week5-m3-f10-seed29,M3,10,29,Portugal,15,Pastures,579,3421,0.2404084217444973,0.4473229706390328,0.4473229706390328,0.296,0.296,0.20013425518465022,True
week5-m3-f10-seed29,M3,10,29,Portugal,16,Permanent crops,963,3037,0.31761822987472754,0.0010384215991692627,0.0010384215991692627,0.002074688796680498,0.002074688796680498,0.22540424896536593,True
week5-m3-f10-seed29,M3,10,29,Portugal,17,"Transitional woodland, shrub",1752,2248,0.4987108432668204,0.2585616438356164,0.2585616438356164,0.3427922814982974,0.3427922814982974,0.2687396039874712,True
week5-m3-f10-seed29,M3,10,29,Portugal,18,Urban fabric,325,3675,0.15243264134253673,0.40923076923076923,0.40923076923076923,0.22093023255813954,0.22093023255813954,0.1913930996587524,True
week5-m3-f100-seed29,M3,100,29,I,0,Agro-forestry areas,0,3000,,,,,,7.82952976954762e-05,False
week5-m3-f100-seed29,M3,100,29,I,1,Arable land,1036,1964,0.9276618822224324,0.8696911196911197,0.8947876447876448,0.8342592592592593,0.8153034300791556,0.08331229312018276,True
week5-m3-f100-seed29,M3,100,29,I,2,"Beaches, dunes, sands",24,2976,0.1655229533602526,0.0,0.0,0.0,0.0,0.006605350017437081,False
week5-m3-f100-seed29,M3,100,29,I,3,Broad-leaved forest,718,2282,0.7286071583079375,0.6671309192200557,0.766016713091922,0.6765536723163842,0.7051282051282052,0.03284477534045711,True
week5-m3-f100-seed29,M3,100,29,I,4,Coastal wetlands,1,2999,0.0007598784194528875,0.0,0.0,0.0,0.0,0.00018407991697567253,False
week5-m3-f100-seed29,M3,100,29,I,5,Complex cultivation patterns,665,2335,0.6243915844490727,0.6541353383458647,0.7233082706766917,0.605427974947808,0.5923645320197044,0.06912434139338988,True
week5-m3-f100-seed29,M3,100,29,I,6,Coniferous forest,580,2420,0.8753069879886038,0.7758620689655172,0.8068965517241379,0.7839721254355401,0.7716405605935697,0.023242357550679677,True
week5-m3-f100-seed29,M3,100,29,I,7,Industrial or commercial units,87,2913,0.3720413040615261,0.26436781609195403,0.3448275862068966,0.3484848484848485,0.40816326530612246,0.011954404412864453,True
week5-m3-f100-seed29,M3,100,29,I,8,Inland waters,208,2792,0.5642767107296519,0.5144230769230769,0.5480769230769231,0.5376884422110553,0.5454545454545454,0.024322700119620736,True
week5-m3-f100-seed29,M3,100,29,I,9,Inland wetlands,273,2727,0.46900510873030543,0.14652014652014653,0.19047619047619047,0.24390243902439024,0.2979942693409742,0.04846085328423686,True
week5-m3-f100-seed29,M3,100,29,I,10,"Land principally occupied by agriculture, with significant areas of natural vegetation",694,2306,0.4985600326011755,0.39337175792507206,0.521613832853026,0.4375,0.48787061994609165,0.05700406553594555,True
week5-m3-f100-seed29,M3,100,29,I,11,Marine waters,617,2383,0.9872357184393926,0.9027552674230146,0.9076175040518638,0.9440677966101695,0.9451476793248945,0.02552965205945919,True
week5-m3-f100-seed29,M3,100,29,I,12,Mixed forest,812,2188,0.7383932427265052,0.6921182266009852,0.7549261083743842,0.7064739157762414,0.727164887307236,0.05123029421523451,True
week5-m3-f100-seed29,M3,100,29,I,13,"Moors, heathland and sclerophyllous vegetation",107,2893,0.3256028040441386,0.17757009345794392,0.19626168224299065,0.2733812949640288,0.2876712328767123,0.024705814615255416,True
week5-m3-f100-seed29,M3,100,29,I,14,Natural grassland and sparsely vegetated areas,70,2930,0.05261028254074645,0.04285714285714286,0.04285714285714286,0.04054054054054054,0.03773584905660377,0.034393350017929925,True
week5-m3-f100-seed29,M3,100,29,I,15,Pastures,1100,1900,0.8939933924820022,0.7518181818181818,0.7954545454545454,0.7891221374045801,0.7936507936507936,0.0353075346886561,True
week5-m3-f100-seed29,M3,100,29,I,16,Permanent crops,151,2849,0.17541880372073498,0.0,0.0,0.0,0.0,0.045690207334724724,True
week5-m3-f100-seed29,M3,100,29,I,17,"Transitional woodland, shrub",326,2674,0.3240359118405082,0.2791411042944785,0.46319018404907975,0.31985940246045697,0.39018087855297157,0.05940262448114527,True
week5-m3-f100-seed29,M3,100,29,I,18,Urban fabric,613,2387,0.7965554897751551,0.6427406199021207,0.7145187601957586,0.6918349429323969,0.7198027937551356,0.0206063409690075,True
week5-m3-f100-seed29,M3,100,29,Finland,0,Agro-forestry areas,0,4000,,,,,,7.712357675621662e-05,False
week5-m3-f100-seed29,M3,100,29,Finland,1,Arable land,457,3543,0.5997912737139254,0.3610503282275711,0.4442013129102845,0.49107142857142855,0.5493910690121786,0.02142408361452643,True
week5-m3-f100-seed29,M3,100,29,Finland,2,"Beaches, dunes, sands",1,3999,0.0015625,0.0,0.0,0.0,0.0,0.000372418857073423,False
week5-m3-f100-seed29,M3,100,29,Finland,3,Broad-leaved forest,229,3771,0.07284323949986732,0.4759825327510917,0.5938864628820961,0.11919081465281575,0.12983293556085918,0.3598037502928042,True
week5-m3-f100-seed29,M3,100,29,Finland,4,Coastal wetlands,10,3990,0.014967075329122143,0.0,0.0,0.0,0.0,0.002413423368942135,False
week5-m3-f100-seed29,M3,100,29,Finland,5,Complex cultivation patterns,21,3979,0.008681994463150537,0.047619047619047616,0.047619047619047616,0.006600660066006601,0.005,0.12982053639567723,True
week5-m3-f100-seed29,M3,100,29,Finland,6,Coniferous forest,2776,1224,0.9360016222831042,0.6487752161383286,0.6905619596541787,0.7595951075495572,0.7843698854337152,0.22144245815837696,True
week5-m3-f100-seed29,M3,100,29,Finland,7,Industrial or commercial units,32,3968,0.4395214018459905,0.40625,0.53125,0.3939393939393939,0.3469387755102041,0.019090861896440627,True
week5-m3-f100-seed29,M3,100,29,Finland,8,Inland waters,985,3015,0.6022237839171342,0.36446700507614216,0.4010152284263959,0.49551414768806074,0.5277221108884436,0.14575061570392933,True
week5-m3-f100-seed29,M3,100,29,Finland,9,Inland wetlands,530,3470,0.29523435002839754,0.08113207547169811,0.1018867924528302,0.14802065404475043,0.1806020066889632,0.10072060194627533,True
week5-m3-f100-seed29,M3,100,29,Finland,10,"Land principally occupied by agriculture, with significant areas of natural vegetation",588,3412,0.4999662262269569,0.3486394557823129,0.5204081632653061,0.44711014176663033,0.523972602739726,0.06611418349555655,True
week5-m3-f100-seed29,M3,100,29,Finland,11,Marine waters,892,3108,0.9361614235427893,0.8721973094170403,0.875560538116592,0.8785996612083569,0.875560538116592,0.034827782864927,True
week5-m3-f100-seed29,M3,100,29,Finland,12,Mixed forest,2082,1918,0.7206606261118871,0.6085494716618636,0.6580211335254563,0.6494105586878524,0.6707466340269278,0.17939206483721298,True
week5-m3-f100-seed29,M3,100,29,Finland,13,"Moors, heathland and sclerophyllous vegetation",26,3974,0.04018981649355559,0.038461538461538464,0.038461538461538464,0.046511627906976744,0.04081632653061224,0.006788235539870306,True
week5-m3-f100-seed29,M3,100,29,Finland,14,Natural grassland and sparsely vegetated areas,2,3998,0.00135526074572876,0.0,0.0,0.0,0.0,0.1035332105911531,True
week5-m3-f100-seed29,M3,100,29,Finland,15,Pastures,3,3997,0.005837703041113662,0.6666666666666666,0.6666666666666666,0.014184397163120567,0.009009009009009009,0.1604849015921604,True
week5-m3-f100-seed29,M3,100,29,Finland,16,Permanent crops,1,3999,0.00303951367781155,0.0,0.0,0.0,0.0,0.003897941677627079,True
week5-m3-f100-seed29,M3,100,29,Finland,17,"Transitional woodland, shrub",1574,2426,0.5436894961325783,0.14421855146124524,0.2655654383735705,0.22987341772151898,0.36081139404402246,0.20805727131302945,True
week5-m3-f100-seed29,M3,100,29,Finland,18,Urban fabric,116,3884,0.5191243300198972,0.4224137931034483,0.45689655172413796,0.5212765957446809,0.5120772946859904,0.028039671725549414,True
week5-m3-f100-seed29,M3,100,29,Portugal,0,Agro-forestry areas,1408,2592,0.36464554890531586,0.0,0.0,0.0,0.0,0.35186504443206973,False
week5-m3-f100-seed29,M3,100,29,Portugal,1,Arable land,1646,2354,0.6755898860155637,0.6877278250303767,0.7436208991494532,0.6261061946902655,0.6368366285119667,0.18300793357953143,True
week5-m3-f100-seed29,M3,100,29,Portugal,2,"Beaches, dunes, sands",46,3954,0.13383919179122666,0.0,0.0,0.0,0.0,0.00997071094955958,False
week5-m3-f100-seed29,M3,100,29,Portugal,3,Broad-leaved forest,1588,2412,0.5652511629383269,0.1769521410579345,0.2506297229219144,0.27603143418467585,0.35535714285714287,0.22516689961757924,True
week5-m3-f100-seed29,M3,100,29,Portugal,4,Coastal wetlands,45,3955,0.05963863716729945,0.0,0.0,0.0,0.0,0.010920279466887239,False
week5-m3-f100-seed29,M3,100,29,Portugal,5,Complex cultivation patterns,816,3184,0.32050243842607834,0.41421568627450983,0.49264705882352944,0.3751387347391787,0.384321223709369,0.13522301012311697,True
week5-m3-f100-seed29,M3,100,29,Portugal,6,Coniferous forest,385,3615,0.1648356947253857,0.33506493506493507,0.37922077922077924,0.23243243243243245,0.2427265170407315,0.165831354058653,True
week5-m3-f100-seed29,M3,100,29,Portugal,7,Industrial or commercial units,95,3905,0.2457969742709998,0.4421052631578947,0.4631578947368421,0.32061068702290074,0.30344827586206896,0.04012564435503836,True
week5-m3-f100-seed29,M3,100,29,Portugal,8,Inland waters,206,3794,0.4506972995223047,0.441747572815534,0.470873786407767,0.48021108179419525,0.4813895781637717,0.027410357150323743,True
